Unnamed: 0,id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,C_metric,category
2391,train::1240,['94'],128,0.0,"['152', '228', '152', '48.', '120', '132', '142', '178', '12', '158']",2.03,Paul had 2 books. After selling some in a garage sale he bought 150 new ones. If he has 58 books now.How many books did he sell?,-1.428284764289856,False,0.01818181818181818,incorrect_low
2392,validation::399,['89'],89,1.0,"['23', '9', '24', '8', '9', '89', '12', '8', '9', '10']",1.7,Baker made 14 cakes and 153 pastries. If he sold 8 pastries and 97 cakes.How many more cakes than pastries did baker sell?,-0.456481397151947,True,0.09090909090909091,correct_low
2393,validation::264,['14'],14,1.0,"['14', '14', '7', '14', '7', '14', '14', '7', '14', '14']",0.61,In Haley's class some boys love to play marbles. Haley gives 2 marbles to each boy. If she had 28 marbles.How many boys did she give the marbles to?,-0.0078693125396966,True,0.5636363636363636,correct_high
2394,train::1466,['5'],$3,0.0,"['6', '$5', '3', '$3', '$4', '$6', '5', '$4', '4', '4']",1.33,Six kids and two adults are going to the circus. Kid's tickets are on sale for only half of the adult tickets. The total cost is $50. How much is one kid's ticket?,-0.4429913461208343,False,0.05454545454545454,incorrect_low
2395,train::185,['10'],15,0.0,"['5o', '30', '15', '88', '25c', '25', '25', '15', '50', '25']",1.47,"Joshua bought 25 oranges for $12.50. If he sells each one for 60c, how much profit in cents will he make on each orange?",-0.9831252098083496,False,0.10909090909090909,incorrect_low
2396,train::1880,['1'],100,0.0,"['100', '100', '240', '100', '70', '180', '160', '200', '140', '$80']",1.42,"Simon and Peter have a big stamp collection. Simon collects red stamps and Peter collects white stamps. Simon has 30 red stamps and Peter has 80 white stamps. If the red stamps are then sold for 50 cents each and the white stamps are sold for 20 cents each, what is the difference in the amount of money they make in dollars?",-0.356099784374237,False,0.10909090909090909,incorrect_low
2397,train::238,['44'],44,1.0,"['44', '44', '44', '44', '44', '44', '44', '44', '44', '44']",-0.0,Alex had some candles for his Jack O'Lanterns. He used 32 of them. Now he has 12 left..How many candles did Alex have to start with?,-0.0524975731968879,True,1.0,correct_high
2398,train::1160,['370'],760,0.0,"['600g', '880', '320g', '500', '760', '540', '500', '1200', '900', '540']",1.61,"Lucy has been trying new recipes and wants to make sure she keeps the cupboard stocked with ingredients. She had a 500g bag of flour in the cupboard at the start of the week. She used 240g when she baked cookies on Tuesday, and accidentally spilled half of what was left when she was putting the flour away. If Lucy wants a full bag of flour in the cupboard, how much flour does she need to buy, in grams?",-2.1438207626342773,False,0.05454545454545454,incorrect_low
2399,train::430,['30'],40,0.0,"['40', '20', '30', '50', '40 people', '50', '20', '50', '40', '50']",1.28,Megan is making food for a party.  She has to spend 20 minutes preparing one dish in the oven.  Each dish can feed 5 people.  She spends 2 hours preparing as many of these dishes as she can for the party.  How many people can she feed with these dishes?,-0.0417258590459823,False,0.18181818181818182,incorrect_low
2400,train::1227,['49'],29,0.0,"['29', '29', '29', 'Original cost :$29; Discounted Cost : $10', '29', '29', '29', '29', '$29', '14.50 / (1- 0.5 -']",0.33,"For the summer, the clothing store has a 50% discount for all items. On Wednesdays, there is an additional $10.00 off on all jeans after the summer discount is applied.  Before the sales tax applies, the cost of a pair of jeans is $14.50. How much was the original cost for the jeans before all the discounts?",-0.0844115391373634,False,0.509090909090909,incorrect_high
2401,validation::529,['10'],10,1.0,"['20', '20', '12', '9', '6', '10', '15', '20', '20', '15']",1.61,"A choir was singing a song that involved 30 singers. In the first verse, only half of them sang. In the second verse, a third of the remaining singers joined in. How many people joined in the final third verse that the whole choir sang together?",-0.7659119367599487,True,0.14545454545454545,correct_low
2402,train::1091,['60'],$40,0.0,"['$60', '$45', '$65', '$80', '$60', '$40', '$40', '50', '60', '40']",1.64,"On Mary's birthday, her brother surprised her with $100. She spent a quarter of it on a new video game and then used a fifth of what was left on swimming goggles. How much money did she have left?",-0.3202082514762878,False,0.07272727272727272,incorrect_low
2403,validation::477,['10'],36,0.0,"['12', '22 (since 18 hours is equal to Monday to Tuesday', '36', '46 (18*2+4)', '36', '24 hours', '12', '34', '8', '36']",1.28,"Chance boarded a plane departing from London to New York at 6:00 a.m. ET on Monday. He arrived in New York 18 hours later. If he took another plane flying to Cape town the day he arrived in New York and arrived in Cape town at 10:00 a.m ET on Tuesday, calculate the number of hours his flight took from New York to cape town.",-1.0038636922836304,False,0.12727272727272726,incorrect_low
2404,train::284,['190'],180,0.0,"['$210', '$180', '210', '280', '190', '$260', '160', '$130', '$250', '130']",1.75,"Lowry sells bonsai. A small bonsai costs $30 and a big bonsai costs $20. If he sold 3 small bonsai and 5 big bonsai, how much did he earn?",-1.3281481266021729,False,0.0,incorrect_low
2405,validation::364,['330'],120,0.0,"['272(4t + 2t + r =', '150', '140', '540 Tetras + 240 Clowns', '120', '120 animals', '52 tetras+44 clowns+30', '580', '204', '204 (We bought 168 tetras and']",1.83,"On our last vacation, I bought 4 times as many tetras as Tim bought clowns. Tim bought twice as many clowns as Rick bought guppies. If Rick bought 30 guppies, how many animals did we buy on our last vacation?",-0.6354450583457947,False,0.01818181818181818,incorrect_low
2406,train::1634,['32'],18,0.0,"['20', '32', '20', '32', '42', '27', '18', '18', '34', '20']",1.7,"The school cafeteria ordered 25 red apples and 17 green apples for students lunches. But, if only 10 students wanted fruit, how many extra did the cafeteria end up with?",-0.6359421014785767,False,0.12727272727272726,incorrect_low
2407,train::1733,['5590'],5820,0.0,"['6440 dollars', '6240', '5940', '$6088', '6140', '6280', '5190', '4020', '5790', '5850']",1.61,The Razorback shirt shop sells each shirt for $ 51 dollars. During the Arkansas and Texas tech game they offered a discount of $ 8 per shirt and sold 130 shirts..How much money did they make from selling the shirts?,-0.4104771316051483,False,0.0,incorrect_low
2408,train::1400,['45'],80 minutes,0.0,"['80 minutes', '120 minutes', '80 minutes', '47 minutes', '80 minutes', '80 minutes', '80 minutes', '80 minutes', '8 minutes', '80 minutes']",0.94,Matt did his homework for 150 minutes. He spent 30% of that time on math and 40% on science. He spent the remaining time on other subjects. How much time did Matt spend on homework in other subjects?,-0.0062616118229925,False,0.509090909090909,incorrect_high
2409,train::404,['2400'],4000,0.0,"['4001', '4900', '1000', 'He caught 3000 - sum of fish caught by others=', '760', '750', '800', '440', '3600', '960 fish']",2.16,"There were 20 fishermen in the lake who had cast their net to catch fish. If they caught 10000 fish in total, and 19 of them caught 400 fish each with their own net, calculate the number of fish the twentieth fisherman caught.",-0.9635429978370668,False,0.0,incorrect_low
2410,train::721,['10'],10,1.0,"['6', '15', '11 (Because she only deleted 9 songs and then added', '4', '4', '6', '10 (assuming deleted songs are not counted again and new songs', '13', '8', '6']",1.83,"Paige had 11 songs on her music player. If she deleted 9 old songs from it and then added 8 new songs, how many songs does she have on her music player?",-0.5864626169204712,True,0.07272727272727272,correct_low
2411,train::325,['3'],4,0.0,"['4', '4', '4 (9 puppies per cage)', '4', '4', '4', '4', '4', '4', '4']",0.33,A pet store had 18 puppies. In one day they sold 3 of them and put the rest into cages with 5 in each cage. How many cages did they use?,-0.0088781611993908,False,0.8181818181818182,incorrect_high
2412,validation::466,['2'],2,1.0,"['2', '2', '2', '2', '2', '2', '2', '5', '8', '2']",0.64,"Jack received 3 emails in the afternoon, 5 emails in the morning and 16 emails in the evening..How many more emails did Jack receive in the morning than in the afternoon?",-0.0170601941645145,True,0.6545454545454545,correct_high
2413,train::269,['96'],$126,0.0,"['Hair: $56 Manicure: $36', 'Hair: $56 Manicures: $36', '$180', '130', '$ 114', '$175', '$128', '$110', '116', '$125 with tip']",1.75,Keesha wants to get her hair and nails done for prom.  Hair updos cost $50 and manicures cost $30.  How much will these two services cost her with a 20% tip for each beautician?,-0.7761162519454956,False,0.0,incorrect_low
2414,train::619,['45'],14 minutes,0.0,"['20 minutes', '14 minutes', '16', '14', '9 minutes.', '14', '14 minutes', '24 minutes', '14 minutes.', '14 minutes']",1.23,"A chef needs to cook 16 potatoes. He has already cooked 7. If each potato takes 5 minutes to cook, how long will it take him to cook the rest?",-0.0409195683896541,False,0.12727272727272726,incorrect_low
2415,train::40,['40'],400 - 20 = 380,0.0,"['402 feet per second', '420', '401.6 feet per second (It assumes the horse changes', '406', '420', '402 ft/s', '402 ft/sec', '402', '380', '420']",0.8,"Wild Bill can shoot a pistol while riding his horse at full speed.  His horse runs at 20 feet per second, and a bullet fired from his gun flies at a speed of 400 feet per second.  But if he fires a gun while riding his horse, and the gun is aimed in the same direction that the horse is running, how much faster, in feet per second, is the bullet flying than if he fires the bullet in the opposite direction of what the horse was running?",-0.8088100552558899,False,0.05454545454545454,incorrect_low
2416,train::864,['60'],60%,1.0,"['75%', '60%', '53.8%', '60%', '50%', '30%', '75%', '45%', '45%', '60%']",1.7,One hundred chips were divided by Ian and Lyle in the ratio 4:6. What percentage of the chips did Lyle have?,-0.0471616424620151,True,0.14545454545454545,correct_low
2417,train::1625,['8'],10,0.0,"['2', '8', '20', '5', '13', '15', '13', '6', '13', '8']",1.7,"Edward made 37 dollars mowing lawns over the summer. If he spent 21 dollars buying new mower blades, how many 2 dollar games could he buy with the money he had left?",-0.8318523168563843,False,0.07272727272727272,incorrect_low
2418,validation::609,['8'],8,1.0,"['8', '8', '8', '8', '8', '8', '8', '8', '8', '8']",-0.0,Adam has 10 apples. Jackie has 2 apples..How many more apples does Adam have than Jackie?,-0.009820126928389,True,1.0,correct_high
2419,train::1282,['69'],73,0.0,"['77', '63', '73', '73', '73', '73', '73', '73', '73', '23']",0.94,Zachary did 51 push-ups in gym class today. David did 22 more push-ups than Zachary. John did 4 push-ups less than David..How many push-ups did John do?,-0.0406854189932346,False,0.509090909090909,incorrect_high
2420,train::536,['99'],104,0.0,"['136.', '164', '96 (Barry + 1/2Kevin +', '57', '48 (barry) + 10 (Kevins', '132', '45', '90', '91', '116']",1.75,"All people named Barry are nice, while only half of the people named Kevin are nice.  Three-fourths of people named Julie are nice, while 10% of people named Joe are nice.  If a crowd contains 24 people named Barry, 20 people named Kevin, 80 people named Julie, and 50 people named Joe, how many nice people are in the crowd?",-0.8348735570907593,False,0.0,incorrect_low
2421,train::505,['3'],3,1.0,"['3', '3', '3', '3', '3', '3', '3', '3', '3', '4']",0.33,Randy has 86 blocks. He uses 79 blocks to build a tower and 82 blocks to build a house..How many more blocks did he use to build the house than he did to build the tower?,-0.012970014475286,True,0.8181818181818182,correct_high
2422,train::910,['50'],46,0.0,"['46', '52', '52', '52', '50', '52', '50', '42', '56', '46']",1.47,"A waiter had 14 customers to wait on. If 3 customers left and he got another 39 customers, how many customers would he have?",-0.0082708932459354,False,0.18181818181818182,incorrect_low
2423,train::1836,['28'],28,1.0,"['$28.00', '28', '$28', '$28', '28', '28', '$28', '$28.00', '28 dollars.', '28']",-0.0,John was given $14.00 in order to buy a gift. This covered half of the cost..How much did the gift cost?,-0.1245686635375022,True,0.2545454545454545,correct_low
2424,train::824,['11'],28,0.0,"['24', '14', '44', '44', '28', '19', '32', '28', '14', '24']",1.28,"Caitlin makes bracelets to sell at the farmer’s market every weekend. Each bracelet takes twice as many small beads as it does large beads. If each bracelet uses 12 large beads, and Caitlin has 528 beads with equal amounts of large and small beads, how many bracelets can she make for this weekend?",-0.0215156506747007,False,0.10909090909090909,incorrect_low
2425,train::358,['6'],6,1.0,"['6', '6', '5', '6', '6', '5 vans.', '5', '6', '6', '5']",0.67,"Megan's class is going on a field trip to the zoo. If each van can hold 5 people and there are 25 students and 5 adults going, how many vans will they need?",-0.0296607334166765,True,0.43636363636363634,correct_low
2426,train::1599,['18'],19,0.0,"['19', '19', '18', '25', '44', '11 buttered popcorn bags and 9 caramel', '15', '15', '22', '18']",1.61,Shelby was having a movie party for her birthday. She and her mom made a dozen bags of buttered popcorn and 10 bags of caramel popcorn. Her brother Alan took 3 bags of buttered popcorn and 1 bag of caramel popcorn for his friends. How many bags of popcorn does Shelby have left for the party?,-0.0328171327710151,False,0.09090909090909091,incorrect_low
2427,train::266,['5'],6 hours,0.0,"['6 hours', '8 hours', '8 hours', '6 hours and 40 minutes', '6 hours', '6 hours (assuming speed is constant)', '6 hours and 40 minutes.', '6 hours', '4 hours', '8 hours']",1.28,"Tony is driving his car between his town and a friend's down. The towns are 120 miles apart and he gets there in 3 hours. The next day, he is driving to see another friend who lives 200 miles away from his friend. If he drives at the same speed, how long will the drive take?",-0.3214316070079803,False,0.16363636363636364,incorrect_low
2428,train::1640,['24'],12,0.0,"['60', '150', '10', '6', '30', '40', ""Incorrect question plants can't be trees."", '4', '5', '12']",2.3,James collects all the fruits from his 2 trees.  Each tree has 20 plants.  Each plant has 1 seed and he plants 60% of those.  How many trees did he plant?,-2.4917287826538086,False,0.01818181818181818,incorrect_low
2429,train::574,['150'],125,0.0,"['29', '25 (without accounting for the width of the ladder)', '125', '600', '150', '125', '60', '37.5', '22', '50']",2.16,James wants to build a ladder to climb a very tall tree.  Each rung of the ladder is 18 inches long and they are 6 inches apart.  If he needs to climb 50 feet how many feet of wood will he need for the rungs?,-0.7625982165336609,False,0.05454545454545454,incorrect_low
2430,validation::511,['24'],36,0.0,"['36', '18 cards', '12', '144', '36', '144', '9', '36', '36', '36']",1.36,Bridget needs to make rectangular cards measuring 2 inches by 3 inches. She will cut them from a square sheet of poster board measuring 1 foot on each side..What is the greatest number of cards that Bridget can make?,-0.0167356338351964,False,0.2909090909090909,incorrect_low
2431,train::1047,['370'],1320,0.0,"['300 bottles', '450 bottles', '3360', '750', '900', '2400', '1300', '780 bottles', '1140', '600']",2.16,There are three machines in a factory. Machine A can put caps on 12 bottles in 1 minute. Machine B can put caps to 2 fewer bottles than Machine A. Machine C can put caps to 5 more bottles than Machine B. How many bottles can those three machines put caps on in 10 minutes?,-0.7053495645523071,False,0.0,incorrect_low
2432,train::371,['7'],7,1.0,"['7', '7', '3 hours.', '7', '7', '7', '17', '7', '7', '7']",0.64,Every day Ryan spends 5 hours on learning Chinese and some more hours on learning english. If he spends 2 hours more on learning english than on learning Chinese.How many hours does he spend on learning english?,-0.0698318481445312,True,0.6545454545454545,correct_high
2433,train::1262,['5'],3 weeks,0.0,"['9 weeks', '2 weeks and 2 days', '4 Weeks', '3 weeks', '3 weeks. (because $135 = 3(5', '1 week and 2 days', '13 weeks', '5 weeks', '3 weeks.', '4']",2.03,Each week Jaime saves $50. Every two weeks she spends $46 of her savings on a nice lunch with her mum. How long will it take her to save $135?,-0.1508978009223938,False,0.01818181818181818,incorrect_low
2434,validation::287,['3'],4,0.0,"['4', '4.', '5', '4', '4.5 (There cannot be a half folder hence round the number', '4 (9 deleted + 6 per folder = 15.', '4', '4', '4', '4']",0.94,Paige had 27 files on her computer. She deleted 9 of them and put the rest into folders with 6 files in each one. How many folders did Paige end up with?,-0.0061011970974504,False,0.38181818181818183,incorrect_low
2435,train::684,['15'],$15,1.0,"['$6', '$6', '9', '$10', '9', '37.5', '$7.50', '$7.50', '$15', '80']",1.89,"Grover bought 3 boxes of face masks. He plans to sell them for $0.50 each. If each box has 20 face masks, and he bought the 3 boxes for $15, how much will be his total profit?",-3.2312514781951904,True,0.07272727272727272,correct_low
2436,train::1389,['14'],24,0.0,"['24', '$20', '$24', '$24', '$20', '$20', '24', '24', '20', '$24']",0.67,"Jeremy's uncle gave him $50 to spend on basketball equipment. He bought 5 jerseys that cost $2 each, a basketball that cost $18, and a pair of shorts that cost $8. How much money does Jeremy have left?",-0.0144421979784965,False,0.21818181818181817,incorrect_low
2437,train::690,['5'],$4,0.0,"['9', '6', '$4', '$4', '$4', '$6', '$4', '$3.20', '$4', '$2']",1.36,Peter needs 80 ounces of soda for his party. He sees that 8 oz cans cost $.5 each. How much does he spend on soda if he buys the exact number of cans he needs?,-0.0192952565848827,False,0.2727272727272727,incorrect_low
2438,train::726,['20'],10,0.0,"['20', '20', '10', '20', '20', '10', '20', '25', '10', '10']",0.94,Ten more than twice the number of birds on the fence is 50. How many birds are on the fence?,-0.993294358253479,False,0.36363636363636365,incorrect_low
2439,validation::12,['38'],38,1.0,"['38', '48', '48', '38', '38', '48', '38', '38', '38', '48']",0.67,Julia played tag with 13 kids on monday and 10 kids on tuesday. She played cards with 15 kids on wednesday..How many kids did she play with altogether?,-0.0055965641513466,True,0.4909090909090909,correct_low
2440,train::21,['13'],10 birds and 10 storks,0.0,"['7 birds and 10 storks', '10 birds and 10 storks', '7 birds 10 storks', '10 birds and 10 storks', '10 birds and 10 storks. (The question', '7 birds and 10 storks', '7 birds and 10 storks', '10 (storks) 3 (birds)', '7 birds and 10 storks', '7 birds and 10 storks']",1.09,3 birds and 4 storks were sitting on the fence. 6 more storks came to join them..How many birds and storks are sitting on the fence?,-0.4933487772941589,False,0.23636363636363636,incorrect_low
2441,train::1064,['566'],566,1.0,"['566', '566', '566', '566', '566', '566', '566', '566', '566', '566']",-0.0,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 100 visitors came to the Buckingham palace on the previous day. If there were 666 visitors on that day.How many more visitors visited the Buckingham palace on that day than on the previous day?",-0.4383434951305389,True,1.0,correct_high
2442,train::306,['6'],13,0.0,"['13', '12', '13', '13', '13', '14', '10', '14', '10', '14']",0.5,John was selling his old games. He started out with 76 but sold 46 of them. He packed the rest up putting 5 games into each box. How many boxes did he have to use?,-0.0133961355313658,False,0.2545454545454545,incorrect_low
2443,train::1557,['21'],33,0.0,"['33', '33', '33', '36', '36', '33', '45', '42', '42', '33']",1.22,"Mandy bought 3 packs of black shirts and 3 packs of yellow shirts for her tennis team. The black shirts come in packs of 5, and the yellow shirts come in packs of 2. How many shirts did Mandy buy in all?",-0.0121771721169352,False,0.3090909090909091,incorrect_low
2444,validation::227,['25'],25,1.0,"['25€', '25€', '25', '25€', '25', '25€', '25€', '25', '25', '25€']",-0.0,"Leila went to the supermarket to buy food for the Christmas party. She bought apples for 5€, sugar for 3€ and carrots for 17€. She paid with a 50€ bill. How much money does the saleswoman return to her?",-0.0209775324910879,True,0.45454545454545453,correct_low
2445,validation::291,['1'],2,0.0,"['1', '2', '2.5 hours', '2', '1 hour 30 minutes', '2.5', '0.75 hours', '1.5', '4.5', '2']",1.61,"Janet goes to the gym for 5 hours a week.  She goes Monday, Tuesday, Wednesday, and Friday.  She spends an hour and a half each day on Monday and Wednesday.  If she spends the same amount of time at the gym on Tuesday and Friday how many hours is she at the gym on Friday?",-0.0735548436641693,False,0.10909090909090909,incorrect_low
2446,train::1500,['35'],19,0.0,"['$19', '$25', '$25', '19 dollars', '29', '14', '$23', '20 ($0.50 * 40kg + $', '25', '35']",1.64,"Enrico owns a rooster farm, he sells each rooster for $0.50 per kilogram. He was able to sell a 30-kilogram rooster and a 40-kilogram rooster, how much money was he able to earn?",-0.9089020490646362,False,0.01818181818181818,incorrect_low
2447,validation::483,['3'],10,0.0,"['4.28', '8.33 hours/day', '5', '4.34', '4.4 hours/student/day', '1.1 (approximately)', '28.33 (rounded to nearest hundredth)', '40 minutes per day', '13.3', '59']",2.03,The school is having a book-a-thon. The winning class gets a pizza party. The fifth grade has 20 students and one week to read as much as possible. The 6th grade already finished and read a total of 299 hours. How many hours does each student in 5th grade need to average per day to beat them by 1?,-1.4699523448944092,False,0.0,incorrect_low
2448,train::1297,['146'],102,0.0,"['102', '102', '102', '102', '102', '102', '102', '102', '102', '102']",-0.0,Zachary did 44 push-ups in gym class today. David did 58 more push-ups than zachary..How many push-ups did Zachary and David do altogether?,-0.0296719595789909,False,1.0,incorrect_high
2449,train::867,['50'],150,0.0,"['150', '100', '150', '50', '100', '150', '100', '150', '150', '150']",0.9,"300 cows in a field are made up of male and female cows. There are twice as many females as males. Half the females are spotted, and half the males have horns. How many more females with spots are there than males with horns?",-0.1041271686553955,False,0.43636363636363634,incorrect_low
2450,train::351,['81'],107,0.0,"['107', '102', '97 dollars', '107', '107', '102 (13 tickets times 9 dollars equals 1', '101', '107', '107', '99']",1.36,"At the fair Adam bought 13 tickets. After riding the ferris wheel he had 4 tickets left. If each ticket cost 9 dollars, how much money did Adam spend riding the ferris wheel?",-0.0173166953027248,False,0.2727272727272727,incorrect_low
2451,train::86,['30'],$40,0.0,"['30', '40', '8', '20', '$40', '$40', '40', '40', '$32', '$40']",1.23,"Mark wants to tip his server 20% on a $200 check. If his friend agrees to kick in $10, how much should Mark add?",-0.1351525336503982,False,0.16363636363636364,incorrect_low
2452,train::1326,['140'],90,0.0,"['85', '90', '75 MB', '90', '75', '75MB', '80', '55', '80 MB', '90 MB']",1.17,"Kira wants some new music on her phone. She downloads 10 songs in the morning. Later on that day, she finds 15 more songs she likes so she downloads them, and at night a friend of hers recommends 3 more songs she also downloads. Knowing that each song has a size of 5 MB, how much memory space in MB will the new songs occupy?",-0.0399869903922081,False,0.05454545454545454,incorrect_low
2453,train::1548,['7'],31,0.0,"['107', '33', '19', '48', '41', '63', '21', '28', '50', '2']",2.3,Jake has 12 fewer peaches and 79 more apples than Steven. Steven has 19 peaches and 14 apples..How many peaches does Jake have?,-0.5808899402618408,False,0.0,incorrect_low
2454,train::1509,['5'],8,0.0,"['8.', '8', '7', '8', '8', '8', '10', '8', '7', '8']",0.8,"Mark had 10 pieces of fruit to eat in school this week. On Friday, he decided to keep 2 pieces of fruit for next week. He then brings the remaining 3 pieces of fruit to school for the day. How many pieces of fruit did Mark eat in the first four days of the week?",-0.016898687928915,False,0.4,incorrect_low
2455,train::891,['266'],109,0.0,"['49', '109', '9', '49', '99', '109', '49', '99', '109', '99 (because 415-316=']",1.5,Nell collects cards. She had 309 baseball cards and 356 Ace cards. She gave some of her cards to Jeff and now has 415 baseball cards and Ace cards left..How many more baseball cards than Ace cards does Nell have?,-0.4818639457225799,False,0.18181818181818182,incorrect_low
2456,train::1067,['1980'],800,0.0,"['440', '160', '1200', '440', '600ft', '520', '600', '480', '880 feet', '1000 feet (600+200+']",1.89,"Rich likes to take long walks through town.  First he walks 20 feet from his house to the sidewalk.  Then he walks 200 feet down the sidewalk to the end of the road.  Then he makes a left and walks double his total distance so far until he reaches the next intersection.  Then he walks half the total distance up to this point again to the end of his route, before turning around and walking the same path all the way back home.  How many feet did Rich walk?",-0.9036285877227784,False,0.01818181818181818,incorrect_low
2457,train::1286,['1092'],1080,0.0,"['$3840 (or) $3840', '708 dollars', '$1528', '$6300', '1020', '1000', '1152$', '$840', '$ 1736', '$2280']",2.16,The Razorback shirt shop makes $ 78 dollars off each shirt sold. During the Arkansas game and the Texas tech game they sold a total of 186 shirts. If they sold 172 shirts during the Arkansas game.How much money did they make from selling the shirts during the Texas tech game?,-0.9377564787864684,False,0.0,incorrect_low
2458,train::1348,['24'],28,0.0,"['24', '32', 'Marion got 32 incorrect answers.', '16', '32', '27', '16', '28', '24', '28']",1.75,The result from the 40-item Statistics exam Marion and Ella took already came out. Ella got 4 incorrect answers while Marion got 6 more than half the score of Ella. What is Marion's score?,-0.924978494644165,False,0.10909090909090909,incorrect_low
2459,train::424,['5'],2,0.0,"['3', '3', '4 hours', '2', '3', '4', '6', '3', '3', '6']",1.22,"Claire is scheduling her day. She has four hours to clean and two hours to cook, then divides the rest of her working day equally between crafting and tailoring. She then sleeps eight hours. If all of this takes place within one day, how many hours did Claire spend crafting?",-0.6516583561897278,False,0.21818181818181817,incorrect_low
2460,train::1667,['30'],40,0.0,"['40', '40', '40', '40', '40', '40', '40', '40', '40', '40']",-0.0,"Angel has written letters to all of her pen pals and is putting all of the letters in envelopes. Most of the letters are put into large envelopes and the remaining 20 letters are put into small envelopes. The large envelopes each contain 2 letters each. If Angel has written a total of 80 letters, how many large envelopes did she use?",-0.0034353071823716,False,1.0,incorrect_high
2461,train::923,['75'],70,0.0,"['72', '70', '76 (16 white + all red)', '75', '75', '70', '64', '68', '64', '75']",1.7,"Mrs. Amaro has 80 roses in her garden. Three-fourths of her roses are red, one-fourth of the remaining are yellow, and the rest are white. How many of Mrs. Amaro's roses are either red or white?",-0.8317441344261169,False,0.12727272727272726,incorrect_low
2462,train::1423,['8'],14,0.0,"['14', '13', '13', '9', '6', '14', '14', '12', '14', '18']",1.61,A pet store had 56 puppies. In one day they sold 24 of them and put the rest into cages with 4 in each cage. How many cages did they use?,-0.0101050455123186,False,0.2,incorrect_low
2463,train::324,['38'],16,0.0,"['24', '16', 'Ophelia is 16 years old.', '16', '16', '16', '16', '16', '16', '24']",0.5,"In two years, Ophelia will be four times as old as Lennon. If Lennon is currently eight years old, how old is Ophelia?",-0.2166350483894348,False,0.5272727272727272,incorrect_high
2464,train::1037,['6'],10 km/hr 4 km/hr,0.0,"['Rowing Speed=6 km/h Current Speed=2 km/', 'Rowing speed: 10km/hr. Current speed :', 'Rowing Speed=5 km/h Current Speed=2 km/', ""10 km/hour (Tara's speed) and"", 'her speed of rowing in still water = 10 Km/', '10 km/hr5 km/hr', 'Upstream speed = 4 km/hour; Speed in still water =', ""Tara's rowing speed in still water = 5 km/"", 'Rowing - 10 km/h Current - 4 km', 'speed of rowing in still water =10 km/hr speed']",1.83,"Tara can row downstream 20 km in 2 hours, and upstream 4 km in 2 hours..Find her speed of rowing in still water and the speed of the current.",-0.0405318066477775,False,0.0,incorrect_low
2465,train::1487,['78'],18,0.0,"['18', '18', '18', '24', '12', '18', '20', '12', '36', '18']",1.36,"Of 96 oranges, half were ripe. If 1/4 of the ripe oranges were eaten and 1/8 of the unripe oranges were eaten, how many were left eaten in total?",-0.0937755554914474,False,0.2909090909090909,incorrect_low
2466,validation::392,['61'],61,1.0,"['61', '61', '61', '61', '51', '$61', '61', '61', '$61', '$61']",0.33,Donny has $78 in his piggy bank. If Donny buys a kite for $8 and a frisbee for $9. How much money does Donny have left?,-0.0052447821944952,True,0.43636363636363634,correct_low
2467,train::1058,['1'],1,1.0,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']",-0.0,Allan brought 2 balloons and Jake brought 3 balloons to the park..How many more balloons did Jake have than Allan in the park?,-0.011097377166152,True,1.0,correct_high
2468,train::467,['62'],62,1.0,"['72', '62', '82', '72', '72', '62', '72', '72', '62', '62']",0.94,For Halloween Faye scored 47 pieces of candy. She ate 25 pieces the first night and then her sister gave her 40 more pieces. How many pieces of candy does Faye have now?,-0.1831331849098205,True,0.36363636363636365,correct_low
2469,train::1737,['28000'],336000,0.0,"['$112000', '$84000', '$33600', '20000', '48000', '45000', '36000', '$48000', '$68000', '42000']",2.03,"A retail store wants to hire 50 new phone reps to assist with the increased call volume that they will experience over the holiday.  Each phone rep will work 8 hours a day and will be paid $14.00 an hour.  After 5 days, how much will the company pay all 50 new employees?",-3.7552683353424072,False,0.0,incorrect_low
2470,validation::426,['50'],80 days,0.0,"['20', '80 days', '10', '80', '80 days', '100 days(20*5)', '400 if only using current notebooks or 20', '400', '80 days', '100 days']",1.75,John buys 5 notebooks that have 40 pages each.  He uses 4 pages per day.  How many days do the notebooks last?,-0.2865018546581268,False,0.10909090909090909,incorrect_low
2471,validation::114,['3'],2,0.0,"['2', '2', '12', '2', '2', '12', '12', '12', '12', '2']",0.69,Jerry had 5 action figures and 9 books on a shelf in his room. Later he added 7 more action figures to the shelf..How many more action figures than books were on his shelf?,-0.0222786273807287,False,0.45454545454545453,incorrect_low
2472,train::1879,['20'],15,0.0,"['19', '13', '15.5', '9', '22', '13.5', '17', '24.5', '14 inches', '15.5']",1.7,"In a single day, it rained for many hours. From 2pm to 4pm, it rained at a rate of 4 inches per hour.  From 4pm to 7pm, it rained at a rate of 3 inches per hour.  And from 7pm to 9pm, it rained at a rate of 0.5 inches per hour.  If the rain gauge started out the day already containing 2 inches of rainwater, how many inches of water will the gauge contain at 9pm?",-0.3973792791366577,False,0.01818181818181818,incorrect_low
